,created_at,hashtags,lang,location,locationBis,positivity,text
483,2018-06-14 15:20:32,"['CM2018', 'RUSARA']",fr,Gauriac,,-1,#CM2018 15 mn de heu et déjà un hors jeu NON sifflé ça promet #RUSARA
484,2018-06-14 15:20:45,"['RUSARA', 'CDM2018']",fr,"Dijon, France",FRA,0,C’est moi ou Mario Fernandes ça sonne pas trop russe 🤔 #RUSARA #CDM2018
485,2018-06-14 15:20:46,['RUSARA'],fr,,,1,RT @Rouxney_: On est des millions de français au taf à regarder le match en scred c'est fabuleux #RUSARA
486,2018-06-14 15:21:02,"['Rusia2018', 'RUSKSA']",fr,,,0,"Donc à partir des 8èmes, 4 changements seront possible ... çà va pisuer tt çà... #Rusia2018 #RUSKSA… https://t.co/OGRPTG9vE0"
487,2018-06-14 15:21:14,['RUSARA'],fr,"Nancy, Lorraine",FRA,0,"À côté du Brésil, la Russie, franchement... vu l’affiche, je me sens déjà en PLS... #RUSARA"
488,2018-06-14 15:21:14,['FiFoot'],fr,"Avensan, France",FRA,1,RT @FranceInsoumise: ⚽️ Nous commençons aujourd'hui les chroniques #FiFoot avec des analyses politiques de certains matches de la coupe du…
489,2018-06-14 15:21:30,['RUSARA'],fr,,,1,RT @Rouxney_: On est des millions de français au taf à regarder le match en scred c'est fabuleux #RUSARA
490,2018-06-14 15:21:32,['RUSARA'],fr,c,,0,RT @ClemJTF: L’hymne russe il pete des culs. J’ai envie d’aller combattre un ours en slip dans la toundra sibérienne. #RUSARA
491,2018-06-14 15:21:50,"['Lapix', 'RUSKSA', 'RUSARA']",fr,"Paris, France",USA,0,"Des milliardaires qui regardent des millionnaires courir après un ballon
#Lapix #RUSKSA #RUSARA https://t.co/wjXAHjawx4"
492,2018-06-14 15:21:56,['RUSARA'],fr,"Gard, Languedoc-Roussillon",,-1,Les saoudiens c’est une catastrophe derrière ! #RUSARA
493,2018-06-14 15:21:58,"['RUSARA', 'RUSKSA']",fr,c,,1,RT @Somany_thingx: J’espère juste que le cameraman va nous montrer les meufs russes de temps en temps 😂😅#RUSARA #RUSKSA https://t.co/YlGiwD…
494,2018-06-14 15:22:09,['RUSARA'],fr,Hogwarts,,0,Ptdrrr j’allume la télé je vois un joueur tomber comme un débutant... ça mets du baume au cœur ces choses là 😍 #RUSARA
495,2018-06-14 15:22:21,['RUSARA'],fr,Frameries,BEL,1,Pays des droits de l'homme 1- pays des droits de la femme 0 #RUSARA
496,2018-06-14 15:22:21,['RUSARA'],fr,c,,0,RT @EmpereurJaune: L’hymne russe il colle des frissons. #RUSARA
497,2018-06-14 15:22:26,['RUSARA'],fr,c,,0,"RT @AbassHallal: Bouffez moi ces saoudiens, écrasez les, marchez leur dessus ! #RUSARA"
498,2018-06-14 15:22:26,['RUSARA'],fr,,,1,#RUSARA c'est un match ou à tout moment sur un petit arrangement politique les 2 équipes peuvent se retrouver en de… https://t.co/lv0QRmJN2Z
499,2018-06-14 15:22:26,"['WorldCupRussia2018', 'RUSARA', 'RUSKSA', 'RussieArabieSaoudite']",fr,"Paris, Ile-de-France",USA,1,"Il est sympa ce Reims - Saint-Etienne quand même

#WorldCupRussia2018 #RUSARA #RUSKSA #RussieArabieSaoudite"
500,2018-06-14 15:22:31,"['CM2018', 'RUSARA']",fr,Amandine❤️,,0,L’AS se fait fumer #CM2018 #RUSARA
501,2018-06-14 15:22:38,"['RUSARA', 'CM2018']",fr,France,FRA,0,A chaque centre c’est le feu dans la défense saoudienne ! #RUSARA #CM2018
502,2018-06-14 15:22:43,['RUSARA'],fr,"Bordeaux, France",FRA,1,Quand votre pot vous demande si vous l’avez vraiment attrapé à 2. #RUSARA https://t.co/3XHqvojPCO
503,2018-06-14 15:22:45,"['RUSARA', 'TeamOM']",fr,"Paris, France",USA,-1,Je n’ai jamais vu une defense aussi faible que celle des saoudiens depuis le duo Rekik-Sparagna #RUSARA #TeamOM
504,2018-06-14 15:22:45,['RUSARA'],fr,c,,0,RT @zizouninho: Mdrrrr le gardien saoudien il est vraiment claqué #RUSARA
505,2018-06-14 15:22:52,['RUSARA'],fr,"Paris, France",USA,-1,ALSHALA-NOOOOOOON ..Dommage cette action #RUSARA
506,2018-06-14 15:22:57,[],fr,,,1,Bon on est bien loin de 2014 ou de 2010. Pire match d'ouverture des 10 dernières années. Là on est à un niveau coup… https://t.co/WynjuFQqAA
507,2018-06-14 15:23:04,"['CoupeDuMonde', 'Russia2018', 'WorldCup2018', 'RUSARA']",fr,Strasbourg / Meistratzheim / Paris,USA,-1,"Ce qui est nul, le 1er jour de la #CoupeDuMonde .... c’est qu’il n’y a qu’un match ! 
#Russia2018 #WorldCup2018 #RUSARA"
508,2018-06-14 15:23:16,['RUSARA'],fr,,,-1,@pierrran J’ai bien peur que le jeu qu’ils proposent soit plus intéressant que celui de notre pauvre @equipedefrance #RUSARA
509,2018-06-14 15:23:22,"['Lapix', 'RUSKSA', 'RUSARA']",fr,,,0,"RT @FredericDesiles: Des milliardaires qui regardent des millionnaires courir après un ballon
#Lapix #RUSKSA #RUSARA https://t.co/wjXAHjawx4"
510,2018-06-14 15:23:53,[],fr,"Ardèche, Rhône-Alpes",,0,"- Je te met 10% de taxes sur le pétrole par but 
- J'ai l'arme atomique 
- 10% de réduction par but allez la Russie… https://t.co/iga8iCO4a8"
511,2018-06-14 15:23:54,"['CDM2018', 'RUSARA']",fr,"Marseille, France",FRA,-1,RT @najetrami: C’est parti pour le « lui je le prendrais bien dans mon club » à chaque rencontre de cette #CDM2018 #RUSARA
512,2018-06-14 15:24:06,['RUSARA'],fr,Kanto ,,1,J'ai parier 2-0 pour la Russie tout commence comme prévu #RUSARA
513,2018-06-14 15:24:09,"['CDM2018', 'RUSARA']",fr,Paris,USA,-1,"C’est parti pour 64 matches ! 🤩
📍 @MKTGFrance #CDM2018 #RUSARA https://t.co/CzckJwTMLy"
514,2018-06-14 15:24:12,"['rmclive', 'RUSARA']",fr,"Verrières-le-Buisson, Ile-de-France",FRA,0,Est ce qu’on peut dire que les  russes sont empruntés ? #rmclive #RUSARA
515,2018-06-14 15:24:12,[],fr,Le Cannet,FRA,0,Génie.. https://t.co/cZJBSnonOE
516,2018-06-14 15:24:17,[],fr,,,-1,Peut on dire à @gregmargotton de ne pas parler pendant 90min non stop pour dire des choses inutiles parfois et de l… https://t.co/9LS43bB9bg
517,2018-06-14 15:24:21,"['RUSKSA', 'RUSARA', 'rusia2018', 'fifa18', 'ultimateteam', 'clubpro', 'fut', 'Fut18']",fr,,,0,"Ils attendent quoi pour cheater les mecs du KSA...? #RUSKSA #RUSARA #rusia2018 #fifa18 #ultimateteam #clubpro #fut 
#Fut18"
518,2018-06-14 15:24:30,['RUSARA'],fr,Melun,FRA,-1,J’étais le premier à penser que #RUSARA ça serait un match de merde et bah franchement y’a des actions des 2 côtés… https://t.co/rKnx0BLSv5
519,2018-06-14 15:24:32,['RUSARA'],fr,,,0,Nooooon pas ça Dzagoev ... #RUSARA
520,2018-06-14 15:24:37,"['CM2018', 'RUSARA']",fr,Marseille,FRA,0,Dzagoev qui fait une guivarc’h @MYTF1 #CM2018 #RUSARA
521,2018-06-14 15:24:44,['CoupeDuMonde2018'],fr,,,1,Bon sinon JUL vient de chanter pour l’ouverture de la Coupe du Monde... WESH ALORS?! Où va t’on? #CoupeDuMonde2018… https://t.co/OMKR1AxN7P
522,2018-06-14 15:24:46,"['CDM2018', 'RUSARA']",fr,,,-1,RT @najetrami: C’est parti pour le « lui je le prendrais bien dans mon club » à chaque rencontre de cette #CDM2018 #RUSARA
523,2018-06-14 15:24:49,"['WorldCupRussia2018', 'RUSARA', 'RUSKSA', 'RussieArabieSaoudite']",fr,"Paris, Ile-de-France",USA,1,"RT @NicolasKanaan: Il est sympa ce Reims - Saint-Etienne quand même

#WorldCupRussia2018 #RUSARA #RUSKSA #RussieArabieSaoudite"
524,2018-06-14 15:24:53,['rusara'],fr,Tataouine-les-bains,TUN,1,Foudroyé comme un lapin en plein vol #rusara
525,2018-06-14 15:24:56,"['RUSARA', 'CDM2018', 'Worldcup2018Russia']",fr,🌎🌍🌏,,-1,Trop de vodka pour ce joueur Russe #RUSARA #CDM2018 #Worldcup2018Russia
526,2018-06-14 15:24:58,['RUSARA'],fr,Abidjan - Londres,CIV,-1,RT @Riihannon: La Russie avec l'avantage de l'arbitrage à domicile c maximum 8e de finale ptdrr quel jeu pourri #RUSARA
527,2018-06-14 15:25:03,['RUSARA'],fr,"Paris, France",USA,1,"RT @tuturinho: Et voilà le premier but de cette CDM signé Gazinskiy !

1-0 Russie. #RUSARA https://t.co/NIzBZ45nsa"
528,2018-06-14 15:25:10,['RUSARA'],fr,"Essonne, Ile-de-France",FRA,0,Ils sont claqué les maillots de l'URSS #RUSARA
529,2018-06-14 15:25:10,['RUSARA'],fr,"Lyon, France",FRA,-1,Le joueur russe qui se claque au bout de 20min en coupe du monde... le pauvre #RUSARA
530,2018-06-14 15:25:22,['RUSARA'],fr,"Francheville, France",FRA,0,#RUSARA 22 min de CDM pour le russe 😓
531,2018-06-14 15:25:24,[],fr,,,1,"La blessure de Dzagoev c’est vraiment dommage ! Un excellent joueur, un meneur de jeu à l’ancienne avec une super v… https://t.co/nUCUlGtMux"
532,2018-06-14 15:25:26,['RUSARA'],fr,,,0,Dzagoev qui nous fait une spéciale Guivarc’h #RUSARA
533,2018-06-14 15:25:26,['RUSARA'],fr,Dunkerque,FRA,0,Mdrrrr je demande à ma soeur c’est qui ARS ?  Elle me sort « bah c’est arsenal ! » 😂😂 #RUSARA
534,2018-06-14 15:25:27,['RUSARA'],fr,"Callac, France",FRA,0,#RUSARA Même en CDM Arsenal n’y arrive pas... 😒 https://t.co/aLQAZrQ7AH
535,2018-06-14 15:25:32,['CDM2018'],fr,Paris,USA,0,On est en place chez @MKTGFrance #CDM2018 ⚽️ https://t.co/kPYcKCqPZV
536,2018-06-14 15:25:36,['RUSARA'],fr,,,1,"RT @ParionsSportEL: 🎁 5 x 20€ de paris gratuits à gagner sur #RUSARA

1⃣ RT &amp; Follow 
2⃣ Réponds au post de la manière suivante : 2-0 ou 2/…"
537,2018-06-14 15:25:44,['RobbieWilliams'],fr,"Paris, France",USA,1,RT @NicolasKanaan: « Take that Anne-Sophie » aurait voulu dire #RobbieWilliams à Anne-Sophie Lapix avec ce doigt d’honneur. Tout s’explique…
538,2018-06-14 15:25:44,"['RUSARA', 'Poutine', 'Putin', 'CDM2018']",fr,Dans le canap',,0,#RUSARA c'est moi ou l'arbitre regarde #Poutine avant de siffler sur chaque action ? #Putin #CDM2018
539,2018-06-14 15:25:53,['RUSARA'],fr,Toulouse,FRA,1,Pas cool le russe qui se fait une Duga dès le premier match :'( #RUSARA
540,2018-06-14 15:25:55,"['RUSARA', 'CDM2018', 'France98']",fr,"Bagnols-sur-Cèze, France",FRA,0,#RUSARA #CDM2018 Même Dugarry il s'est pas claqué aussi vite avec #France98 ^^
541,2018-06-14 15:25:57,"['RUSARA', 'Beincenter']",fr,"Avignon, France",FRA,0,Aïe pour Dzagoev obliger de sortir pour la Russie. #RUSARA #Beincenter
542,2018-06-14 15:26:00,['RUSARA'],fr,,,1,"RT @Oubaaaaaaa: - Mam's tu peux mettre Russie - Arabie Saoudite stp ?
- Attends y'a les reines du shopping special tenue d'été.
#RUSARA htt…"
543,2018-06-14 15:26:01,"['RUSARA', 'RUSKSA']",fr,wakanda,,1,RT @Somany_thingx: J’espère juste que le cameraman va nous montrer les meufs russes de temps en temps 😂😅#RUSARA #RUSKSA https://t.co/YlGiwD…
544,2018-06-14 15:26:02,"['CDM2018', 'RUSARA']",fr,,,0,25 minutes de jeu et je peux le dire c’est un match pété #CDM2018 #RUSARA
545,2018-06-14 15:26:03,"['RUSARA', 'CDM2018', 'CM2018']",fr,France,FRA,0,Aïe aïe aïe ! Première blessure de la Coupe du monde pour Dzagoev victime d’une déchirure musculaire ! #RUSARA #CDM2018 #CM2018
546,2018-06-14 15:26:06,['RUSARA'],fr,Geoffroy Guichard | Kop Nord.,,-1,"Dur pour Dzagoev, encore plus chez lui. #RUSARA"
547,2018-06-14 15:26:16,['RUSARA'],fr,,,1,J’ai le Diable en moi #RUSARA et dans mon fantasy en plus https://t.co/PZS1b7IfJd
548,2018-06-14 15:26:18,['RUSARA'],fr,Disparaitre Ici,,0,"Y a un Saoudien il s'appelle ""Alfaraj"" on dirait un blaz de rappeur #RUSARA"
549,2018-06-14 15:26:26,['RUSARA'],fr,Mont Saint Michel ,,1,"RT @ParionsSportEL: 🎁 5 x 20€ de paris gratuits à gagner sur #RUSARA

1⃣ RT &amp; Follow 
2⃣ Réponds au post de la manière suivante : 2-0 ou 2/…"
550,2018-06-14 15:26:40,"['RUS', 'RUSARA', 'RUSKSA', 'CDM2018', 'CoupeDuMonde2018', 'WorldCupRussia2018']",fr,"Lyon, France",FRA,0,"Dzagoev, cette poisse intercosmique. 😐 #RUS #RUSARA #RUSKSA #CDM2018 #CoupeDuMonde2018  #WorldCupRussia2018 (ça va… https://t.co/4UVnmjhL8p"
551,2018-06-14 15:26:44,"['CoupeDuMonde2018', 'CDM2018', 'Russia2018', 'RUSARA']",en,"Metz, Lorraine",FRA,1,"V. Putin: ""you win the game or goulag for all"" #CoupeDuMonde2018 #CDM2018 #Russia2018 #RUSARA https://t.co/mx7JhP8ZEH"
552,2018-06-14 15:26:47,"['RUSARA', 'RUSKSA']",fr,"Vence, France",FRA,1,"RT @pantalon_blanc: L'Arabie Saoudite c'est le Barça.

Probablement l'influence Carlos Eduardo 👺 #RUSARA #RUSKSA"
553,2018-06-14 15:26:51,"['bein4k', 'CoupeDuMonde2018', 'canalbein4k', 'RUSARA']",fr,,,-1,"#bein4k #CoupeDuMonde2018 #canalbein4k #RUSARA
Image avec un voile blanc et son horrible !
Ils nous prennent vraiment pour des c..."
554,2018-06-14 15:27:11,"['WorldCup', 'RUSARA']",fr,Senegal,SEN,0,"RT @infosportplus: #WorldCup #RUSARA ⚠️⚠️⚠️

Vladimir Poutine, président de la Fédération de Russie, a proclamé l'ouverture de la 21e Coupe…"
555,2018-06-14 15:27:33,['RUSARA'],fr,"Lyon, France",FRA,0,L'hymne Russe = Frissons #RUSARA
556,2018-06-14 15:27:33,['RUSARA'],fr,"Créteil, France",FRA,-1,"J’suis mort les défenseurs centraux saoudien ils sont éclater à mort, ultra lent, y’a rien qui va #RUSARA"
557,2018-06-14 15:27:34,['RUSARA'],fr,Arsenal,,1,"RT @Oubaaaaaaa: - Mam's tu peux mettre Russie - Arabie Saoudite stp ?
- Attends y'a les reines du shopping special tenue d'été.
#RUSARA htt…"
558,2018-06-14 15:27:35,['RUSARA'],fr,quatre-quatre,,1,RT @ManuDisabato: Pays des droits de l'homme 1- pays des droits de la femme 0 #RUSARA
559,2018-06-14 15:27:36,"['CoupeDuMonde', 'Russia2018', 'WorldCup2018']",fr,Strasbourg / Meistratzheim / Paris,USA,-1,"Ce qui est nul, le 1er jour de la #CoupeDuMonde .... c’est qu’il n’y a qu’un match ! 
#Russia2018 #WorldCup2018… https://t.co/MCrngPc9LB"
560,2018-06-14 15:27:45,"['CoupeDuMonde2018', 'RUSARA']",fr,"Rennes, France",FRA,-1,"C'est triste comme match , la coupe du monde commence réellement demain #CoupeDuMonde2018 #RUSARA"
561,2018-06-14 15:28:00,['RUSARA'],fr,Greasy Groove ,,1,Ça joue bcp trop bien j’adore la CDM #RUSARA
562,2018-06-14 15:28:03,[],fr,,,-1,Dur de se faire un claquage au bout de 20min de jeu et de se dire que la coupe du monde est surement terminé alors… https://t.co/A3uMW51rUt
563,2018-06-14 15:28:14,['RUSARA'],fr,Senegal,SEN,1,"Il est chaud l'arbitre 
#RUSARA"
564,2018-06-14 15:28:42,"['WorldCup', 'RUSARA']",fr,Somewhere ,,0,"@BixeLizarazu Déchirure de Duga contre l'Arabie Saoudite ? Ce n'est pas plutôt contre l'Afrique du Sud ? 🤔
#WorldCup #RUSARA"
565,2018-06-14 15:28:45,"['RUSARA', 'CDM18', 'CDM2018']",fr,"Rennes, France",FRA,-1,Luiz Gustavo il est pas bon aujourd’hui #RUSARA #CDM18 #CDM2018
566,2018-06-14 15:28:58,"['CoupeDuMonde2018', 'RUSARA']",fr,,,-1,"La Russie met bcp intensité une fois le ballon récupéré, côté droit très dangereux, plusieurs situations chaude
#CoupeDuMonde2018 #RUSARA"
567,2018-06-14 15:29:00,[],fr,,,0,Ils attendent quoi pour cheater les mecs du KSA...? Apparemment spamer la touche « grosse pression » çà marche pas… https://t.co/29r42OgwdL
568,2018-06-14 15:29:02,['RUSARA'],fr,,,0,"RT @AbassHallal: Bouffez moi ces saoudiens, écrasez les, marchez leur dessus ! #RUSARA"
569,2018-06-14 15:29:04,[],fr,,,0,"RT @founymiel: - Je te met 10% de taxes sur le pétrole par but 
- J'ai l'arme atomique 
- 10% de réduction par but allez la Russie #worldcu…"
570,2018-06-14 15:29:05,['RUSARA'],fr,Paris ,USA,1,c’est chaud 20min de match et y’a déjà un remplacement à cause d’une déchirure musculaire #RUSARA
571,2018-06-14 15:29:08,"['RUSARA', 'WordCup2018']",fr,"Toulouse, France",FRA,0,Jamais vu un match de D4 avec autant de spectateurs #RUSARA #WordCup2018
572,2018-06-14 15:29:13,"['RUSARA', 'CDM2018']",fr,"Bagnols-sur-Cèze, France",FRA,1,"#RUSARA #CDM2018 
- T'es russe toi ? 
-Oui oui
-Tu t'appelles comment ?
- Mario Fernandes 
- Tu te fous de ma gueul… https://t.co/h0PusfBRNw"
573,2018-06-14 15:29:22,['RUSARA'],fr,"Paris, France",USA,-1,"Quand tu te claques comme ça tout seul c'est jamais bon, je crois que la CDM du joueur russe est compromise 
#RUSARA"
574,2018-06-14 15:29:24,['RUSARA'],fr,,,-1,La malédiction des grands attaquants face à l’Arabie Saoudite ! @TeamDugaRMC  #RUSARA
575,2018-06-14 15:29:32,['RUSARA'],fr,VLV,,-1,C’est triste l’Arabie Saoudite #RUSARA
576,2018-06-14 15:29:32,['RUSARA'],fr,"Bobigny, France",FRA,1,Le match était super bien partis mais j'avais oublié que c'était #RUSARA bon déchet technique
577,2018-06-14 15:29:39,['RUSARA'],fr,,,0,RT @ClemJTF: L’hymne russe il pete des culs. J’ai envie d’aller combattre un ours en slip dans la toundra sibérienne. #RUSARA
578,2018-06-14 15:29:40,['RUSARA'],fr,Martinique,MTQ,-1,La Russie a beaucoup d’occasions pour faire du sale mais y’a rien #RUSARA
579,2018-06-14 15:29:40,['RUSARA'],fr,,,0,RT @ClemJTF: L’hymne russe il pete des culs. J’ai envie d’aller combattre un ours en slip dans la toundra sibérienne. #RUSARA
580,2018-06-14 15:29:50,['RUSARA'],fr,sainté,,1,"RT @tuturinho: Et voilà le premier but de cette CDM signé Gazinskiy !

1-0 Russie. #RUSARA https://t.co/NIzBZ45nsa"
581,2018-06-14 15:29:59,[],fr,"Dunkerque, France",FRA,0,"RT @founymiel: - Je te met 10% de taxes sur le pétrole par but 
- J'ai l'arme atomique 
- 10% de réduction par but allez la Russie #worldcu…"
582,2018-06-14 15:30:19,['RUSARA'],fr,,,0,"Mdr la frappe de Salem c'est un drop
#RUSARA"
583,2018-06-14 15:30:37,"['RUSARS', 'RUSKSA', 'RUSARA', 'CoupeDuMonde2018']",fr,,,-1,Cette frappe du Saoudien on aurait dit l’extérieur de N’Jie en finale de l’Europa League 🤣⚽️ #RUSARS #RUSKSA #RUSARA #CoupeDuMonde2018
584,2018-06-14 15:30:43,[],fr,,,0,"Wow c'est faiblard les deux équipes. On dirait un match de coupe de la ligue
A priori, Uruguay et Egypte auront pas… https://t.co/hMitD8dn76"
585,2018-06-14 15:30:47,['RUSARA'],fr,,,0,RT @ClemJTF: L’hymne russe il pete des culs. J’ai envie d’aller combattre un ours en slip dans la toundra sibérienne. #RUSARA
586,2018-06-14 15:30:49,"['RUSARA', 'Russia2018', 'JeSuisGayEtFooteux']",fr,Paris,USA,1,"Comme je m’y attendais, au bout de 30mn de ce #RUSARA , c’est un bon petit match de merde 😅 #Russia2018 #JeSuisGayEtFooteux"
587,2018-06-14 15:31:04,"['WorldCup2018', 'RUSARA', 'RUSSAU']",fr,Dans le prono game,,0,"Ce soir misez votre maison sur la Russie #WorldCup2018 #RUSARA #RUSSAU 
Côte : 1.40"
588,2018-06-14 15:31:05,['RUSARA'],fr,"Auxerre, France",FRA,1,Beau petit match pour l’instant #RUSARA
589,2018-06-14 15:31:08,['RUSARA'],fr,"Marseille, France",FRA,-1,Y a que moi qui trouve la pelouse lente et haute ? #RUSARA
590,2018-06-14 15:31:21,"['CDM2018', 'RUSARA']",fr,France,FRA,-1,RT @najetrami: C’est parti pour le « lui je le prendrais bien dans mon club » à chaque rencontre de cette #CDM2018 #RUSARA
591,2018-06-14 15:31:59,"['Sosh', 'Cherchesov', 'WorldCupRussia2018', 'RUSARA', 'RUSKSA', 'RUSSAU']",fr,"Paris, Ile-de-France",USA,1,"RT @NicolasKanaan: En tous cas le sélectionneur Russe il est passé chez...

#Sosh #Cherchesov #WorldCupRussia2018 #RUSARA #RUSKSA #RUSSAU #…"
592,2018-06-14 15:32:00,['RobbieWilliams'],fr,,,1,RT @NicolasKanaan: « Take that Anne-Sophie » aurait voulu dire #RobbieWilliams à Anne-Sophie Lapix avec ce doigt d’honneur. Tout s’explique…
593,2018-06-14 15:32:01,['RUSARA'],fr,,,0,#RUSARA comment ça va vite en Arabie saoudite ça va payer à un moment
594,2018-06-14 15:32:09,[],fr,,,-1,Çà m’étonne pas qu on soit jeudi finalement ... on se croirait un peu devant un match d’europa league ...… https://t.co/c08lmOHqmd
595,2018-06-14 15:32:12,"['RUSARA', 'Mondial2018']",fr,"Marseille, France",FRA,-1,L'Arabie Saoudite c'est particulièrement mauvais. #RUSARA #Mondial2018
596,2018-06-14 15:32:40,"['WorldCupRussia2018', 'RUSARA']",fr,"Atlantic City, NJ",USA,0,"Entre ""Salem"" et ""Osama"" je crois que l'Arabie Saoudite veut nous faire passer un message 
#WorldCupRussia2018 #RUSARA"
597,2018-06-14 15:32:43,"['Rusia2018', 'RUSARA']",fr,"Ile-de-France, France",FRA,0,Imagine Poutine t’attendant à la mi-temps #Rusia2018 #RUSARA
598,2018-06-14 15:33:06,"['MonPetitProno', 'CoupeDuMonde2018', 'RUSARA', 'RUSARS', 'WorldCupRussia2018', 'WorldCup']",en,Paris,USA,0,"7 guys, one traitor #MonPetitProno #CoupeDuMonde2018 #RUSARA #RUSARS #WorldCupRussia2018 #WorldCup https://t.co/y9nFjIscjh"
599,2018-06-14 15:33:13,['RUSARA'],fr,"Auxerre, France",FRA,0,"A part pour le Mexique, Maradona a raison #RUSARA"
600,2018-06-14 15:33:23,"['RUSARA', 'CDM2018']",fr,Nantes,FRA,0,"RT @MrEDtheTruth: En gros: « vous perdez aujourd’hui les gars c’est goulag »

#RUSARA #CDM2018 https://t.co/8VMeOqmGU9"
601,2018-06-14 15:33:23,['RUSARA'],fr,,,1,#RUSARA l'arrière gauche la AL-Sharani il est chaud faudrais le voir jouer en Europe
602,2018-06-14 15:33:29,"['MBS', 'QatarAirways', 'RUSARA', 'FifaWorldCup2018']",fr,"Ille-et-Vilaine, Bretagne",,0,Je pense à #MBS qui doit rager quand il voit les pubs de #QatarAirways sur la pelouse de #RUSARA #FifaWorldCup2018… https://t.co/bpnCQNi9kv
603,2018-06-14 15:33:33,['RUSARA'],fr,,,0,RT @ClemJTF: L’hymne russe il pete des culs. J’ai envie d’aller combattre un ours en slip dans la toundra sibérienne. #RUSARA
604,2018-06-14 15:33:57,[],fr,"Caen, France",FRA,0,On m'explique pourquoi les noms de joueurs saoudiens dit par les commentateurs ne correspond pas avec leur noms sur… https://t.co/jBp34k16rJ
605,2018-06-14 15:34:13,"['CDM2018', 'RUSARA']",fr,France,FRA,-1,Il a cru qu’on allait pas le cramer Luis Gustavo ou quoi. #CDM2018 #RUSARA https://t.co/S6241Zno1f
606,2018-06-14 15:35:15,[],fr,,,1,"« Al Sahrani, y’a un peu de Marcelo dans ce joueur »
🤣🤣🤣
Merci Daniel Bravo, toujours aussi pertinent avé l’accent… https://t.co/DuyMQZQFgl"
607,2018-06-14 15:35:16,['RUSARA'],fr,,,0,RT @ClemJTF: L’hymne russe il pete des culs. J’ai envie d’aller combattre un ours en slip dans la toundra sibérienne. #RUSARA
608,2018-06-14 15:35:46,"['WorldCup', 'RUSARA']",fr,Sur la planète foot,,0,"RT @infosportplus: #WorldCup #RUSARA ⚠️⚠️⚠️

Vladimir Poutine, président de la Fédération de Russie, a proclamé l'ouverture de la 21e Coupe…"
609,2018-06-14 15:35:53,[],fr,,,1,"« Al Shahrani, y’a un peu de Marcelo dans ce joueur »
🤣🤣🤣
Merci Daniel Bravo, toujours aussi pertinent avé l’accent… https://t.co/Rwe7JQCHLT"
610,2018-06-14 15:35:59,['RUSARA'],fr,Ibiza,ESP,0,Les saoudiens apart porter des soutanes et vendre du pétrole ils savent rien faire #RUSARA
611,2018-06-14 15:36:07,['RUSARA'],fr,"Saint-Etienne, France",FRA,1,"RT @tuturinho: Et voilà le premier but de cette CDM signé Gazinskiy !

1-0 Russie. #RUSARA https://t.co/NIzBZ45nsa"
612,2018-06-14 15:36:10,"['CDM2018', 'RUSARA']",fr,"Paris , france",USA,-1,RT @najetrami: C’est parti pour le « lui je le prendrais bien dans mon club » à chaque rencontre de cette #CDM2018 #RUSARA
613,2018-06-14 15:36:29,"['CDM2018', 'RUSARA']",fr,"Paris, France",USA,-1,RT @najetrami: C’est parti pour le « lui je le prendrais bien dans mon club » à chaque rencontre de cette #CDM2018 #RUSARA
614,2018-06-14 15:36:40,"['RUSARA', 'CM2018', 'WorldCupRussia2018']",fr,"Marseille, France",FRA,0,RT @blackpillsFR: A vos pronos ! Qui va gagner ce match d'ouverture Russie - Arabie Saoudite ? #RUSARA #CM2018 #WorldCupRussia2018
615,2018-06-14 15:36:45,['RUSARA'],fr,👉👀,,1,"@najetrami Oui vous, vu votre niveau c’est vraiment a chaque match meme un #RUSARA"
616,2018-06-14 15:36:50,['RUSARA'],fr,"Auxerre, France",FRA,0,Bien défendu #RUSARA
617,2018-06-14 15:37:06,['RUSARA'],fr,,,0,"Ça y est, c'est chiant. #RUSARA"
618,2018-06-14 15:37:08,['RUSARA'],fr,Ivry-sur-Seine,,1,En vrai y'a de l'action dans ce match #RUSARA
619,2018-06-14 15:37:09,['RUSARA'],fr,,,-1,#RUSARA naaaa sérieusement même AL dawsari il est chaud dommage que les saoudien ils peuvent pas jouer en Europe a cause des lois de la bas
620,2018-06-14 15:37:11,['RUSARA'],fr,Italie,,0,#RUSARA c'est quoi le match de ligue2 qui est diffusé en ce moment sur TF1?
621,2018-06-14 15:37:20,['RUSARA'],fr,,,1,"RT @Oubaaaaaaa: - Mam's tu peux mettre Russie - Arabie Saoudite stp ?
- Attends y'a les reines du shopping special tenue d'été.
#RUSARA htt…"
622,2018-06-14 15:37:21,[],fr,"Paris, France",USA,-1,"Au début du match il y avait une main réclamée par les joueurs de 🇸🇦 non sifflé par l’arbitre, je ne sais pas s’il… https://t.co/PMdqChuxmF"
623,2018-06-14 15:37:22,"['RUSARA', 'CM2018']",fr,"Beauvais, France",FRA,1,Je m’attendais pas à un aussi beau match ! #RUSARA #CM2018
624,2018-06-14 15:37:26,['RUSARA'],fr,Abidjan,CIV,0,RT @Riihannon: Les saoudiens apart porter des soutanes et vendre du pétrole ils savent rien faire #RUSARA
625,2018-06-14 15:37:37,"['RUSARA', 'CM2018']",fr,"Italie - Padoue, Vénétie",,0,Techniquement c'est quand même d'une pauvreté... Une passe sur trois est pour l'adversaire. #RUSARA #CM2018
626,2018-06-14 15:37:39,['RUSARA'],fr,Paris 12,USA,0,Le controle orienté de smolov 👀 #RUSARA
