Age,Country,Description,Link,Name,Position,Firstname,Lastname
30,Iran,"Following a modest start to his career with a number of second-tier Iranian clubs, Omid Ebrahimi raised his profile when he joined Sepahan in 2010. Within two years, the midfielder had received his maiden call-up to the Iran squad from coach Carlos Queiroz.",https://api.fifa.com/api/v1/picture/players/2018fwc/346735_sq-300_jpg?allowDefaultPicture=true,OMID EBRAHIMI,Midfielder,Omid,Ebrahimi
30,Iran,"Thanks to his excellent performances over the last few years, Vahid Amiri has become a stalwart for both Persepolis and IR Iran, making his international debut at the age of 27 in 2015.",https://api.fifa.com/api/v1/picture/players/2018fwc/384795_sq-300_jpg?allowDefaultPicture=true,VAHID AMIRI,Midfielder,Vahid,Amiri
28,Iran,"Karim Ansarifard has been likened to IR Iran legend Ali Daei ever since his debut for the national team, with his physique and playing style inviting comparisons to the retired icon.",https://api.fifa.com/api/v1/picture/players/2018fwc/330659_sq-300_jpg?allowDefaultPicture=true,KARIM ANSARIFARD,Forward,Karim,Ansarifard
24,Iran,"Born in Sweden, Ostersunds forward Saman Ghoddoos began his career with Limhamn Bunkeflo in 2011, ahead of stints with Trelleborgs and Syrianska.",https://api.fifa.com/api/v1/picture/players/2018fwc/411644_sq-300_jpg?allowDefaultPicture=true,SAMAN GHODDOS,Forward,Saman,Ghoddos
30,Iran,"Reza Ghoochannejad began his professional career in the Netherlands, having moved to the country at the age of four. Since then, he has turned out for teams in Belgium, England, Kuwait and Qatar, before ultimately returning to his boyhood club Heerenveen.",https://api.fifa.com/api/v1/picture/players/2018fwc/362641_sq-300_jpg?allowDefaultPicture=true,REZA GHOOCHANNEJHAD,Forward,Reza,Ghoochannejhad
25,Iran,"Mehdi Taremi made his IR Iran debut in 2015 and has proved a key figure ever since, registering eight goals in 16 outings during the qualifiers for Russia 2018.",https://api.fifa.com/api/v1/picture/players/2018fwc/388475_sq-300_jpg?allowDefaultPicture=true,MEHDI TAREMI,Forward,Mehdi,Taremi
24,Iran,"Alireza Jahanbakhsh kicked off his career with little fanfare, taking his first steps with second-division side Damash Tehran in 2010.",https://api.fifa.com/api/v1/picture/players/2018fwc/379886_sq-300_jpg?allowDefaultPicture=true,ALIREZA JAHAN BAKHSH,Forward,Alireza,Jahanbakhsh
23,Iran,"IR Iran coach Carlos Queiroz expects big things from promising forward Sardar Azmoun, the team's leading scorer in the Asian Zone qualifiers for Russia 2018 with 11 goals in 14 games.",https://api.fifa.com/api/v1/picture/players/2018fwc/379887_sq-300_jpg?allowDefaultPicture=true,SARDAR AZMOUN,Forward,Sardar,Azmoun
31,Iran,"Ashkan Dejagah took his first steps in the professional game with German club Hertha Berlin. After excelling with Wolfsburg and Fulham, he then signed for Al Arabi in 2014, spending three years with the Qatari outfit before returning to Europe.",https://api.fifa.com/api/v1/picture/players/2018fwc/196812_sq-300_jpg?allowDefaultPicture=true,ASHKAN DEJAGAH,Forward,Ashkan,Dejagah
27,Maroc,"Yassine Bounou is the back-up goalkeeper to Munir Mohand Mohamedi in the Morocco squad, and he plays his club football in the same country as his compatriot - Spain.",https://api.fifa.com/api/v1/picture/players/2018fwc/356956_sq-300_jpg?allowDefaultPicture=true,YASSINE BOUNOU,Goalkeeper,Yassine,Bounou
29,Maroc,,https://api.fifa.com/api/v1/picture/players/2018fwc/395755_sq-300_jpg?allowDefaultPicture=true,MONIR EL KAJOUI,Goalkeeper,Monir,Elkajoui
22,Maroc,"Born in 1996 and the youngest of Morocco’s triumvirate of goalkeepers, Ahmed Reda Tagnaouti represents the future of the position.",https://api.fifa.com/api/v1/picture/players/2018fwc/371553_sq-300_jpg?allowDefaultPicture=true,AHMED TAGNAOUTI,Goalkeeper,Ahmed,Tagnaouti
19,Maroc,"One of the Atlas Lions’ rising stars, Achraf Hakimi has, despite his tender age of 19, already played a handful of matches for Real Madrid, during one of which he became the first Moroccan to score for the club, in December 2017.",https://api.fifa.com/api/v1/picture/players/2018fwc/400721_sq-300_jpg?allowDefaultPicture=true,ACHRAF HAKIMI,Defender,Achraf,Hakimi
20,Maroc,"Born to a Moroccan mother and Ivorian father in Casablanca in 1997, Hamza Mendyl has been involved with Morocco’s senior team since 2016, having previously turned out for the country’s U-17 and U-20 sides.",https://api.fifa.com/api/v1/picture/players/2018fwc/401882_sq-300_jpg?allowDefaultPicture=true,HAMZA MENDYL,Defender,Hamza,Mendyl
32,Maroc,"Born in France to a Portuguese father and Moroccan mother, Manuel da Costa chose the Atlas Lions over A Seleção das Quinas in 2014, and has since developed into one of the mainstays of the squad.",https://api.fifa.com/api/v1/picture/players/2018fwc/299073_sq-300_jpg?allowDefaultPicture=true,MANUEL DA COSTA,Defender,Manuel,Dacosta
31,Maroc,"Powerful, dynamic and technically sound, Medhi Benatia – Morocco’s captain since 2015 – is one of Africa’s top defenders.",https://api.fifa.com/api/v1/picture/players/2018fwc/305954_sq-300_jpg?allowDefaultPicture=true,MEHDI BENATIA,Defender,Mehdi,Benatia
28,Maroc,"Able to fulfil the roles of centre-back and defensive midfielder, Romain Saiss is, due to his versatility and professionalism, the kind of player that is rather difficult to overlook with a FIFA World Cup™ on the horizon.",https://api.fifa.com/api/v1/picture/players/2018fwc/398599_sq-300_jpg?allowDefaultPicture=true,ROMAIN SAISS,Defender,Romain,Saiss
32,Maroc,"While he is capable of playing on the wing, it is at right-back that Nabil Dirar has generally performed in a Morocco jersey.",https://api.fifa.com/api/v1/picture/players/2018fwc/296750_sq-300_jpg?allowDefaultPicture=true,NABIL DIRAR,Defender,Nabil,Dirar
25,Maroc,"Although his relationship with coach Herve Renard has had the odd rocky moment in the past, Hakim Ziyech now enjoys the full confidence of the Morocco coach, who admires the supremely gifted midfielder’s dribbling skills, vision, crossing ability, free-kick delivery and long-range shooting.",https://api.fifa.com/api/v1/picture/players/2018fwc/395759_sq-300_jpg?allowDefaultPicture=true,HAKIM ZIYECH,Midfielder,Hakim,Ziyech
33,Maroc,"Born to Moroccan parents in the Netherlands in January 1985, Karim El Ahmadi is a long-serving member of the Atlas Lions, first appearing back in 2008 in a 3-0 friendly victory over Zambia, and developing into the lynchpin of the team over time.",https://api.fifa.com/api/v1/picture/players/2018fwc/232674_sq-300_jpg?allowDefaultPicture=true,KARIM EL AHMADI,Midfielder,Karim,Elahmadi
28,Maroc,"Due to his versatility and experience, Younes Belhanda is one of the first names on the Morocco team sheet. For eight years, the Avignon native has performed in every possible midfield position, from creative fulcrum to ball winner to link man – he has even put in a solid shift out on the wing.",https://api.fifa.com/api/v1/picture/players/2018fwc/353205_sq-300_jpg?allowDefaultPicture=true,YOUNES BELHANDA,Midfielder,Younes,Belhanda
29,Maroc,"Praised by coach Herve Renard for his “exceptional mental attitude”, Faycal Fajr is not generally part of Morocco’s starting XI, but he has been included in every squad named by the current coach.",https://api.fifa.com/api/v1/picture/players/2018fwc/395756_sq-300_jpg?allowDefaultPicture=true,FAYCAL FAJR,Midfielder,Faycal,Fajr
33,Maroc,"One of the most capped players of coach Herve Renard’s chosen 23, Mbark Boussoufa has been a stalwart of the Moroccan national side for well over a decade, having made his international debut back in 2006.",https://api.fifa.com/api/v1/picture/players/2018fwc/296799_sq-300_jpg?allowDefaultPicture=true,MBARK BOUSSOUFA,Midfielder,Mbark,Boussoufa
21,Maroc,"Born in France in 1996, Youssef Ait Bennasser is one of the youngest players flying the Moroccan flag in Russia. However, what he lacks in experience, he more than makes up for in talent, exhibiting good feet, an ability to win 50-50 balls, and judicious passing.",https://api.fifa.com/api/v1/picture/players/2018fwc/372130_sq-300_jpg?allowDefaultPicture=true,YOUSSEF AIT BENNASSER,Midfielder,Youssef,Aitbennasser
31,Maroc,"Like his younger brother, Sofyan, Nordin Amrabat plays on the right side of the pitch, be that in defence, midfield or attack. His versatility and powerful running, as well as his technical and physical prowess, have made him a key component of coach Herve Renard's system.",https://api.fifa.com/api/v1/picture/players/2018fwc/291414_sq-300_jpg?allowDefaultPicture=true,NOUREDDINE AMRABAT,Midfielder,Noureddine,Amrabat
20,Maroc,"Born in France and a graduate of Nantes’ youth academy, up-and-coming starlet Amine Harit played for France at various youth levels before choosing to represent his parents’ country, Morocco.",https://api.fifa.com/api/v1/picture/players/2018fwc/372114_sq-300_jpg?allowDefaultPicture=true,AMINE HARIT,Midfielder,Amine,Harit
21,Maroc,"The younger sibling of Nordin, also a Morocco international, Sofyan Amrabat is, at the very least, as talented as his brother, despite not possessing the same level of experience.",https://api.fifa.com/api/v1/picture/players/2018fwc/372266_sq-300_jpg?allowDefaultPicture=true,SOFYAN AMRABAT,Midfielder,Sofyan,Amrabat
28,Maroc,"When Mehdi Carcela returned to boyhood club Standard Liege in January this year, he had one goal in mind: to pick up the regular playing time he was lacking at Olympiacos and clinch a place in Morocco's squad for Russia 2018.",https://api.fifa.com/api/v1/picture/players/2018fwc/290868_sq-300_jpg?allowDefaultPicture=true,MEHDI CARCELA,Midfielder,Mehdi,Carcela
24,Maroc,"While RS Berkane forward Ayoub El Kaabi may not have the same level of experience, as some of the Morocco stars playing in major European leagues, his recent statistics make for impressive reading.",https://api.fifa.com/api/v1/picture/players/2018fwc/411678_sq-300_jpg?allowDefaultPicture=true,AYOUB EL KAABI,Forward,Ayoub,Elkaabi
31,Maroc,"Khalid Boutaib has enjoyed a fairytale rise to prominence since 2013, when he was still vegetating in the lower reaches of the French football pyramid, trying in vain to negotiate a path to the professional world, while making a living via gardening and selling doughnuts.",https://api.fifa.com/api/v1/picture/players/2018fwc/401884_sq-300_jpg?allowDefaultPicture=true,KHALID BOUTAIB,Forward,Khalid,Boutaib
21,Maroc,"There is always at least one surprise among a FIFA World Cup™ coach’s 23-man squad announcement, and in Herve Renard’s case, that player was striker Youssef En-Nesyri, who had originally been included as a back-up option when the provisional Morocco list was released, before being brought in at the last minute in place of defender Badr Banoun.",https://api.fifa.com/api/v1/picture/players/2018fwc/401885_sq-300_jpg?allowDefaultPicture=true,YOUSSEF EN NESYRI,Forward,Youssef,Ennesyri
31,Maroc,"Aziz Bouhaddouz may have missed out on Morocco's friendlies in March, but he booked his ticket to Russia 2018, thanks to his versatility, strength and experience.",https://api.fifa.com/api/v1/picture/players/2018fwc/407125_sq-300_jpg?allowDefaultPicture=true,AZIZ BOUHADDOUZ,Forward,Aziz,Bouhaddouz
28,Perou,"Pedro Gallese is one of the cornerstones of the Peru team but he has been plagued by injury in recent months. Agile and with a flair for the spectacular, Gallese has proved his quality time and again since Pablo Bengoechea handed him his national team debut in 2014.",https://api.fifa.com/api/v1/picture/players/2018fwc/275261_sq-300_jpg?allowDefaultPicture=true,PEDRO GALLESE,Goalkeeper,Pedro,Gallese
26,Perou,"Peru head coach Ricardo Gareca handed Carlos Caceda his international debut in a friendly against El Salvador in May 2016 following his excellent displays for Universitario, and he was also included in Peru's squad for the Copa America Centenario in 2016.",https://api.fifa.com/api/v1/picture/players/2018fwc/275431_sq-300_jpg?allowDefaultPicture=true,CARLOS CACEDA,Goalkeeper,Carlos,Caceda
32,Perou,"Experienced, good with his feet and excellent on his line, Carvallo will most likely be playing as third-choice goalkeeper behind Carlos Caceda and Pedro Gallese.",https://api.fifa.com/api/v1/picture/players/2018fwc/229480_sq-300_jpg?allowDefaultPicture=true,JOSE CARVALLO,Goalkeeper,Jose,Carvallo
34,Perou,"Alberto Rodriguez marshalled Peru's defence during Russia 2018 qualifying, while his intelligence and good reading of the game improved those around him.",https://api.fifa.com/api/v1/picture/players/2018fwc/202638_sq-300_jpg?allowDefaultPicture=true,ALBERTO RODRIGUEZ,Defender,Alberto,Rodriguez
29,Perou,"Aldo Corzo is a technically adept right-back with tactical intelligence, touch-tight marking and aerial ability, which were put to good use in 11 Russia 2018 qualifiers, as well as one of the intercontinental play-off matches.",https://api.fifa.com/api/v1/picture/players/2018fwc/306194_sq-300_jpg?allowDefaultPicture=true,ALDO CORZO,Defender,Aldo,Corzo
26,Perou,"Anderson Santamaria’s ability to play at centre-back, left-back and in midfield – where he began his career, with Inti Gas – makes him a valuable and versatile asset.",https://api.fifa.com/api/v1/picture/players/2018fwc/398457_sq-300_jpg?allowDefaultPicture=true,ANDERSON SANTAMARIA,Defender,Anderson,Santamaria
23,Perou,"Miguel Araujo featured in four qualifiers on the road to Russia 2018, but two of those were high-pressure matches against Uruguay and away to Argentina. It was in that latter assignment in particular that the self-confessed Carles Puyol fan demonstrated his strength, character and maturity.",https://api.fifa.com/api/v1/picture/players/2018fwc/368000_sq-300_jpg?allowDefaultPicture=true,MIGUEL ARAUJO,Defender,Miguel,Araujo
25,Perou,"Miguel Trauco has been Peru’s first-choice left-back since May 2016. He has the full confidence of Ricardo Gareca, thanks to his commitment in defence, his understanding of when to get forward, and his vision when it comes to finishing moves off.",https://api.fifa.com/api/v1/picture/players/2018fwc/397791_sq-300_jpg?allowDefaultPicture=true,MIGUEL TRAUCO,Defender,Miguel,Trauco
29,Perou,"Nicknamed _La Sombra_ (‘The Shadow’), Christian Ramos is a left-sided central defender who has helped make Peru much more solid at the back.",https://api.fifa.com/api/v1/picture/players/2018fwc/228728_sq-300_jpg?allowDefaultPicture=true,CHRISTIAN RAMOS,Defender,Christian,Ramos
28,Perou,"Luis Advincula has been involved in Peru's biggest recent achievements: the third-place finishes at the 2011 and 2015 Copa America editions, as well as the historic feat of qualifying for Russia 2018.",https://api.fifa.com/api/v1/picture/players/2018fwc/349697_sq-300_jpg?allowDefaultPicture=true,LUIS ADVINCULA,Defender,Luis,Advincula
23,Perou,"Though he made only two appearances in the qualifiers for the 2018 FIFA World Cup Russia™, left-back Nilson Loyola did enough to earn himself a place in the Peru squad as back-up to Miguel Trauco.",https://api.fifa.com/api/v1/picture/players/2018fwc/398459_sq-300_jpg?allowDefaultPicture=true,NILSON LOYOLA,Defender,Nilson,Loyola
27,Perou,"A versatile and skilful player, Paolo Hurtado can operate in a number of attacking roles, including on both wings or just behind the front two. He made seven appearances during the qualifying campaign, scoring one goal.",https://api.fifa.com/api/v1/picture/players/2018fwc/349685_sq-300_jpg?allowDefaultPicture=true,PAOLO HURTADO,Midfielder,Paolo,Hurtado
26,Perou,"Nicknamed 'Aladdin', Christian Cueva is a deep-lying striker who made 18 appearances in the qualifying competition for Russia 2018, scoring four goals and playing a starring role in Peru’s campaign.",https://api.fifa.com/api/v1/picture/players/2018fwc/349700_sq-300_jpg?allowDefaultPicture=true,CHRISTIAN CUEVA,Midfielder,Christian,Cueva
22,Perou,"Though Renato Tapia had previously been called up by Sergio Markarian, it was Ricardo Gareca who gave him his debut in a 2015 friendly, and since then he has showcased his temperament and distribution skills in becoming a commanding presence in the midfield.",https://api.fifa.com/api/v1/picture/players/2018fwc/392903_sq-300_jpg?allowDefaultPicture=true,RENATO TAPIA,Midfielder,Renato,Tapia
23,Perou,"Andy Polo had to battle hard to seal a place in Peru’s 23-man squad, but the versatile winger, who has won all of his caps during Ricardo Gareca’s time in charge, eventually convinced the Argentinian coach of the benefits of his explosive pace, first-rate technique and surprising work rate.",https://api.fifa.com/api/v1/picture/players/2018fwc/394981_sq-300_jpg?allowDefaultPicture=true,ANDY POLO,Midfielder,Andy,Polo
23,Perou,Wilder Cartagena's strengths in midfield are in his ability to win the ball and in his distribution. He is also a threat from distance thanks to his quality in shooting.,https://api.fifa.com/api/v1/picture/players/2018fwc/401945_sq-300_jpg?allowDefaultPicture=true,WILDER CARTAGENA,Midfielder,Wilder,Cartagena
28,Perou,"Though he has yet to turn 30, Yoshimar Yotun is one of the most experienced players in the Peru squad. He made 16 appearances in the qualifying competition for Russia 2018.",https://api.fifa.com/api/v1/picture/players/2018fwc/349698_sq-300_jpg?allowDefaultPicture=true,YOSHIMAR YOTUN,Midfielder,Yoshimar,Yotun
23,Perou,"A combative, tactically astute and technically gifted box-to-box midfielder, Pedro Aquino is another of the talented youngsters to be drafted into the national team fold by Ricardo Gareca.",https://api.fifa.com/api/v1/picture/players/2018fwc/397696_sq-300_jpg?allowDefaultPicture=true,PEDRO AQUINO,Midfielder,Pedro,Aquino
34,Perou,"Peru’s leading all-time marksman, having made his international debut in 2004, Guerrero played 17 times on the road to Russia 2018 and scored five goals.",https://api.fifa.com/api/v1/picture/players/2018fwc/225497_sq-300_jpg?allowDefaultPicture=true,PAOLO GUERRERO,Forward,Paolo,Guerrero
33,Perou,"Russia 2018 will be a first World Cup appearance for Jefferson Farfan, an explosive winger, who made his full international debut under Paulo Cesar Autuori in 2003.",https://api.fifa.com/api/v1/picture/players/2018fwc/201748_sq-300_jpg?allowDefaultPicture=true,JEFFERSON FARFAN,Forward,Jefferson,Farfan
27,Perou,"Forward Raul Ruidiaz made his senior international debut in 2011, having embarked on his club career with Universitario de Lima two years earlier. As both a starter and back-up, he made 12 appearances in the qualifiers for Russia 2018, scoring one goal in the process.",https://api.fifa.com/api/v1/picture/players/2018fwc/349703_sq-300_jpg?allowDefaultPicture=true,RAUL RUIDIAZ,Forward,Raul,Ruidiaz
26,Perou,"Andre Carrillo is invariably a starter wide on the right, though he can also operate on the left. He won his first cap in 2011 under Sergio Markarian and featured in the Peru sides that took third place at the 2011 and 2015 Copa Americas",https://api.fifa.com/api/v1/picture/players/2018fwc/349696_sq-300_jpg?allowDefaultPicture=true,ANDRE CARRILLO,Forward,Andre,Carrillo
24,Perou,"Edison Flores was one of Peru’s key players during their qualifying campaign for Russia 2018, scoring five goals in 14 appearances. Ever since breaking into the Universitario first team at the age of 17, the skilful and pacey left winger has been tipped for the top.",https://api.fifa.com/api/v1/picture/players/2018fwc/394797_sq-300_jpg?allowDefaultPicture=true,EDISON FLORES,Forward,Edison,Flores
30,Portugal,"An undisputed first-choice for his club Sporting CP and Fernando Santos’s Portugal side, Rui Patricio played in all ten of his country’s 2018 FIFA World Cup Russia™ qualifying matches, conceding just four goals.",https://api.fifa.com/api/v1/picture/players/2018fwc/269768_sq-300_jpg?allowDefaultPicture=true,RUI PATRICIO,Goalkeeper,Rui,Patricio
27,Portugal,"Though he was born in France, Anthony Lopes chose to represent the country where his family hails from. A graduate of Olympique Lyonnais’ academy, the 27-year-old has made the club’s No1 jersey his own.",https://api.fifa.com/api/v1/picture/players/2018fwc/373077_sq-300_jpg?allowDefaultPicture=true,ANTHONY LOPES,Goalkeeper,Anthony,Lopes
36,Portugal,"“I’ve never had many people helping me out. What I’ve achieved has all been down to my own efforts,” Portugal goalkeeper Beto told FIFA.com a few years ago. A product of Sporting CP’s prolific youth set-up, he has certainly worked hard to make a success of his career.",https://api.fifa.com/api/v1/picture/players/2018fwc/214404_sq-300_jpg?allowDefaultPicture=true,BETO,Goalkeeper,Beto,
36,Portugal,"The hugely experienced Bruno Alves will be appearing in his third FIFA World Cup™ at Russia 2018, which will in all probability be his final appearance at a major international tournament.",https://api.fifa.com/api/v1/picture/players/2018fwc/210213_sq-300_jpg?allowDefaultPicture=true,BRUNO ALVES,Defender,Bruno,Alves
35,Portugal,"A talented competitor, Brazilian-born veteran Pepe is a cornerstone of the Portugal defence. Fast approaching a century of caps, the central defender was named man of the match in the final of UEFA EURO 2016, when his adopted country won their first international title, and was an ever-present in the qualifiers for the 2018 FIFA World Cup Russia™.",https://api.fifa.com/api/v1/picture/players/2018fwc/275931_sq-300_jpg?allowDefaultPicture=true,PEPE,Defender,Pepe,
24,Portugal,"Raphael Guerreiro is a tireless left-back, who chose to play for the country of his father’s birth rather than France, the country of his mother’s birth and where he has always lived.",https://api.fifa.com/api/v1/picture/players/2018fwc/395213_sq-300_jpg?allowDefaultPicture=true,RAPHAEL GUERREIRO,Defender,Raphael,Guerreiro
34,Portugal,"Jose Fonte, who joined Chinese club Dalian Yifang earlier this year, was a late arrival to international football. The central defender was on the point of turning 31 when he made his Portugal debut in a qualifying match for UEFA EURO 2016.",https://api.fifa.com/api/v1/picture/players/2018fwc/398511_sq-300_jpg?allowDefaultPicture=true,JOSE FONTE,Defender,Jose,Fonte
21,Portugal,"A youth team regular for Portugal, Ruben Dias got his first senior call-up from coach Fernando Santos in March 2018, only for an untimely injury to prevent him from taking his place in the squad.",https://api.fifa.com/api/v1/picture/players/2018fwc/384752_sq-300_jpg?allowDefaultPicture=true,RUBEN DIAS,Defender,Ruben,Dias
24,Portugal,"After representing Portugal at every youth category, Ricardo Pereira made his senior debut in November 2015. Though in and out of the squad since then, the right-back has staked a compelling claim to a more permanent place, thanks to a fine domestic season with Porto, where he helped the club win the Portuguese title.",https://api.fifa.com/api/v1/picture/players/2018fwc/368706_sq-300_jpg?allowDefaultPicture=true,RICARDO PEREIRA,Defender,Ricardo,Pereira
27,Portugal,"After collecting a runners-up medal at the FIFA U-20 World Cup Colombia 2011, Mario Rui made the move to Italy, where he has spent most of his professional career.",https://api.fifa.com/api/v1/picture/players/2018fwc/336510_sq-300_jpg?allowDefaultPicture=true,MARIO RUI,Defender,Mario,Rui
26,Portugal,"Born in Germany, Cedric Soares returned to Portugal with his parents when still a boy and was seven years old when he pulled on the Sporting CP jersey for the first time.",https://api.fifa.com/api/v1/picture/players/2018fwc/336491_sq-300_jpg?allowDefaultPicture=true,CEDRIC,Defender,Cedric,
32,Portugal,"In the latest instalment of a career that has had its ups and downs and has taken him from Benfica’s youth ranks to Spain, England and Turkey, Manuel Fernandes has finally found his place at Lokomotiv Moscow, having just helped them win the Russian Premier League title for the first time in 14 years.",https://api.fifa.com/api/v1/picture/players/2018fwc/201099_sq-300_jpg?allowDefaultPicture=true,MANUEL FERNANDES,Midfielder,Manuel,Fernandes
31,Portugal,"One of the first names on the Portugal team sheet, Joao Moutinho was an influential figure at UEFA EURO 2012, where his side reached the semi-finals. He went on to make a telling contribution to his country’s footballing history at EURO 2016, providing the pass from which Eder scored the winner in the final.",https://api.fifa.com/api/v1/picture/players/2018fwc/200199_sq-300_jpg?allowDefaultPicture=true,JOAO MOUTINHO,Midfielder,Joao,Moutinho
25,Portugal,"An international at every age category, midfielder Joao Mario formed part of the Portugal squad that won UEFA EURO 2016 and was a first choice for coach Fernando Santos in the qualifiers for the 2018 FIFA World Cup Russia™, in which he played nine matches.",https://api.fifa.com/api/v1/picture/players/2018fwc/368700_sq-300_jpg?allowDefaultPicture=true,JOAO MARIO,Midfielder,Joao,Mario
23,Portugal,"An untimely injury denied Bernardo Silva of the opportunity to contribute to Portugal’s triumph at UEFA EURO 2016, though he later played a big hand in their successful 2018 FIFA World Cup Russia™ qualification campaign, while also appearing at the FIFA Confederations Cup Russia 2017.",https://api.fifa.com/api/v1/picture/players/2018fwc/395205_sq-300_jpg?allowDefaultPicture=true,BERNARDO SILVA,Midfielder,Bernardo,Silva
26,Portugal,"Born in Angola, William Carvalho moved to Portugal as a young boy, later choosing to pursue an international career with his adopted country. After representing _A Seleção das Quinas_ in every age group, he won his first senior cap in November 2013 and has remained part of the set-up ever since.",https://api.fifa.com/api/v1/picture/players/2018fwc/376349_sq-300_jpg?allowDefaultPicture=true,WILLIAM,Midfielder,William,
23,Portugal,"Bruno Fernandes’s superb season with Sporting CP did not go unnoticed by Portugal coach Fernando Santos. An attacking midfielder who excels in the playmaker role, he provided more assists for his club in the last league campaign than anyone else and can also use his right foot to good effect when shooting from distance.",https://api.fifa.com/api/v1/picture/players/2018fwc/395206_sq-300_jpg?allowDefaultPicture=true,BRUNO FERNANDES,Midfielder,Bruno,Fernandes
29,Portugal,"Though competition for places is intense in the Portugal midfield, and injuries had prevented him from making more than one appearance in the qualifiers for the 2018 FIFA World Cup Russia™, the experienced Adrien Silva remains very much a part of coach Fernando Santos's plans.",https://api.fifa.com/api/v1/picture/players/2018fwc/319491_sq-300_jpg?allowDefaultPicture=true,ADRIEN SILVA,Midfielder,Adrien,Silva
33,Portugal,"The Real Madrid forward is Portugal’s captain, most capped player and leading all-time goalscorer. Still supremely fit and as committed as ever, he is more of a penalty box operator these days, having lost none of his scoring touch or his gift for breaking records.",https://api.fifa.com/api/v1/picture/players/2018fwc/201200_sq-300_jpg?allowDefaultPicture=true,CRISTIANO RONALDO,Forward,Cristiano,Ronaldo
22,Portugal,"An ever-present in Portugal’s youth teams, Andre Silva was 20 when he made his senior international debut in September 2016 and has since become a first choice for coach Fernando Santos.",https://api.fifa.com/api/v1/picture/players/2018fwc/384756_sq-300_jpg?allowDefaultPicture=true,ANDRE SILVA,Forward,Andre,Silva
21,Portugal,"One of the revelations of the Spanish league season, youngster Goncalo Guedes caught the eye while on loan at Valencia from Paris Saint-Germain. Capable of playing out wide on either flank, as an out-and-out striker, or in a creative midfield role, Guedes is a match winner.",https://api.fifa.com/api/v1/picture/players/2018fwc/384751_sq-300_jpg?allowDefaultPicture=true,GONÇALO GUEDES,Forward,Gonçalo,Guedes
23,Portugal,Gelson Martins has featured in the Portugal set-up since the start of the qualifiers for the 2018 FIFA World Cup Russia™ and is one of coach Fernando Santos’s brightest young prospects.,https://api.fifa.com/api/v1/picture/players/2018fwc/384766_sq-300_jpg?allowDefaultPicture=true,GELSON MARTINS,Forward,Gelson,Martins
34,Portugal,"Now 34, the globetrotting Ricardo Quaresma is enjoying a hugely productive spell in Turkey, having also spent time in Spain, England, Italy, United Arab Emirates and the Portuguese league. Supremely fit, thanks in part to his impressive work rate, the Portugal winger is as talented as they come.",https://api.fifa.com/api/v1/picture/players/2018fwc/189810_sq-300_jpg?allowDefaultPicture=true,RICARDO QUARESMA,Forward,Ricardo,Quaresma
27,Espagne,"If there is one thing David de Gea has stood out for in recent times, it is his amazing reflexes, which make him a formidable opponent in one-on-one situations.",https://api.fifa.com/api/v1/picture/players/2018fwc/269859_sq-300_jpg?allowDefaultPicture=true,DAVID DE GEA,Goalkeeper,David,Degea
23,Espagne,"A product of the Athletic Bilbao youth academy, Kepa Arrizabalaga has represented Spain at every age group and was between the posts when they won the 2012 UEFA European U-21 title.",https://api.fifa.com/api/v1/picture/players/2018fwc/369110_sq-300_jpg?allowDefaultPicture=true,KEPA ARRIZABALAGA,Goalkeeper,Kepa,Arrizabalaga
35,Espagne,"A FIFA World Cup™ winner and two-time European champion, Pepe Reina has been a mainstay for Italian Serie A side Napoli in recent seasons.",https://api.fifa.com/api/v1/picture/players/2018fwc/175413_sq-300_jpg?allowDefaultPicture=true,PEPE REINA,Goalkeeper,Pepe,Reina
26,Espagne,"Operating on the right flank, Dani Carvajal is a combative defender, who makes use of his lightning pace to get forward and deliver pinpoint crosses.",https://api.fifa.com/api/v1/picture/players/2018fwc/380048_sq-300_jpg?allowDefaultPicture=true,DANIEL CARVAJAL,Defender,Daniel,Carvajal
31,Espagne,"Quick across the ground and strong in the air, Gerard Pique is always willing to push into attack and show his goalscoring instinct.",https://api.fifa.com/api/v1/picture/players/2018fwc/216973_sq-300_jpg?allowDefaultPicture=true,GERARD PIQUE,Defender,Gerard,Pique
28,Espagne,"The Real Madrid youth product is something of a utility player. Though the centre of defence is his preferred position, Nacho is also a capable performer on either flank, offering the kind of versatility every coach likes to have.",https://api.fifa.com/api/v1/picture/players/2018fwc/400711_sq-300_jpg?allowDefaultPicture=true,NACHO,Defender,Nacho,
22,Espagne,"A Real Sociedad player from the age of ten, Alvaro Odriozola has performed superbly in his first full season in the first team, with his displays earning him a trip to the 2018 FIFA World Cup Russia™, despite the fact he only made his full international debut in October 2017.",https://api.fifa.com/api/v1/picture/players/2018fwc/407625_sq-300_jpg?allowDefaultPicture=true,ALVARO ODRIOZOLA,Defender,Alvaro,Odriozola
28,Espagne,"Talented, experienced and supremely fit, Cesar Azpilicueta can be relied upon to provide the speediest cover for his team-mates at the back and distribute the ball with accuracy.",https://api.fifa.com/api/v1/picture/players/2018fwc/270948_sq-300_jpg?allowDefaultPicture=true,CESAR AZPILICUETA,Defender,Cesar,Azpilicueta
